matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
gemat12.mtx,bfp8_outlier,33044,0.006304,0.004576,0.725888,1.84533,0.00705185,1,bfp8_outlier_blocks+bf16_residual,ok
gemat12.mtx,auto,33044,0.006368,0.006752,1.0603,1.82935,0.00705185,1,bfp8_blocks+bf16_residual,ok
Maragal_1.mtx,bfp8,234,0.004576,0.005408,1.18182,1.26068,0.00800977,1,bfp8_blocks+bf16_residual,ok
Maragal_1.mtx,bfp8_outlier,234,0.003808,0.003872,1.01681,1.26068,0.00800977,1,bfp8_outlier_blocks+bf16_residual,ok
Maragal_1.mtx,auto,234,0.006816,0.004832,0.70892,3.49573,6.93528e-08,1,dict_u8_lossless,ok
bfwa782.mtx,bfp8,7514,0.0064,0.004416,0.69,1.78001,0.00432562,1,bfp8_blocks+bf16_residual,ok
bfwa782.mtx,bfp8_outlier,7514,0.006336,0.004416,0.69697,1.79279,0.00278406,1,bfp8_outlier_blocks+bf16_residual,ok
bfwa782.mtx,auto,7514,0.004704,0.004416,0.938776,1.25552,5.79838e-08,1,dict_u8_lossless,ok
b_dyn.mtx,bfp8,4144,0.003808,0.003872,1.01681,1.98238,0.00167666,1,bfp8_blocks+bf16_residual,ok
b_dyn.mtx,bfp8_outlier,4144,0.003808,0.003808,1,1.98238,0.00167666,1,bfp8_outlier_blocks+bf16_residual,ok
b_dyn.mtx,auto,4144,0.00528,0.004736,0.89697,1.98238,0.00167666,1,bfp8_blocks+bf16_residual,ok
fs_183_4.mtx,bfp8,1069,0.006528,0.005792,0.887255,1.94387,0.00246593,1,bfp8_blocks+bf16_residual,ok
fs_183_4.mtx,bfp8_outlier,1069,0.00592,0.005856,0.989189,1.94387,0.00246593,1,bfp8_outlier_blocks+bf16_residual,ok
fs_183_4.mtx,auto,1069,0.00704,0.005888,0.836364,1.94387,0.00246593,1,bfp8_blocks+bf16_residual,ok
orani678.mtx,bfp8,90158,0.012288,0.012416,1.01042,1.22373,0.00286927,1,bfp8_blocks+bf16_residual,ok
orani678.mtx,bfp8_outlier,90158,0.015424,0.013664,0.885892,1.29117,0.00115631,1,bfp8_outlier_blocks+bf16_residual,ok
orani678.mtx,auto,90158,0.012256,0.013088,1.06789,1.22373,0.00286927,1,bfp8_blocks+bf16_residual,ok
west0479.mtx,bfp8,1888,0.00384,0.00384,1,1.98252,0.00261455,1,bfp8_blocks+bf16_residual,ok
west0479.mtx,bfp8_outlier,1888,0.005952,0.005504,0.924731,1.98252,0.00261455,1,bfp8_outlier_blocks+bf16_residual,ok
west0479.mtx,auto,1888,0.004032,0.00384,0.952381,1.98252,0.00261455,1,bfp8_blocks+bf16_residual,ok
wm3.mtx,bfp8,2948,0.009184,0.007808,0.850174,1.43521,0.00782965,1,bfp8_blocks+bf16_residual,ok
wm3.mtx,bfp8_outlier,2948,0.008064,0.005888,0.730159,1.48406,0.00157986,1,bfp8_outlier_blocks+bf16_residual,ok
wm3.mtx,auto,2948,0.008352,0.007488,0.896552,1.43521,0.00782965,1,bfp8_blocks+bf16_residual,ok
lp_perold.mtx,bfp8,6148,0.006752,0.006624,0.981043,1.76545,0.00288329,1,bfp8_blocks+bf16_residual,ok
lp_perold.mtx,bfp8_outlier,6148,0.009312,0.007392,0.793814,1.78367,0.00288329,1,bfp8_outlier_blocks+bf16_residual,ok
lp_perold.mtx,auto,6148,0.005856,0.005888,1.00546,1.76545,0.00288329,1,bfp8_blocks+bf16_residual,ok
plddb_A_10.mtx,bfp8,10832,0.00464,0.00608,1.31034,1.92476,0.0068532,1,bfp8_blocks+bf16_residual,ok
plddb_A_10.mtx,bfp8_outlier,10832,0.003808,0.004032,1.05882,1.92476,0.0068532,1,bfp8_outlier_blocks+bf16_residual,ok
plddb_A_10.mtx,auto,10832,0.003968,0.003808,0.959677,1.05908,3.5669e-08,1,dict_u8_lossless,ok
rajat04.mtx,bfp8,8725,0.007264,0.008384,1.15418,1.86074,0.00219241,1,bfp8_blocks+bf16_residual,ok
rajat04.mtx,bfp8_outlier,8725,0.008064,0.005888,0.730159,1.87358,0.000972085,1,bfp8_outlier_blocks+bf16_residual,ok
rajat04.mtx,auto,8725,0.005952,0.00672,1.12903,1.86074,0.00219241,1,bfp8_blocks+bf16_residual,ok
c-41.mtx,bfp8,101635,0.009952,0.010016,1.00643,1.74517,0.00251727,1,bfp8_blocks+bf16_residual,ok
c-41.mtx,bfp8_outlier,101635,0.014016,0.009952,0.710046,1.76831,0.00251727,1,bfp8_outlier_blocks+bf16_residual,ok
c-41.mtx,auto,101635,0.009952,0.011008,1.10611,1.74517,0.00251727,1,bfp8_blocks+bf16_residual,ok
hydr1c_A_25.mtx,bfp8,23539,0.004768,0.005184,1.08725,1.93445,0.0017189,1,bfp8_blocks+bf16_residual,ok
hydr1c_A_25.mtx,bfp8_outlier,23539,0.006112,0.003968,0.649215,1.94057,0.0017189,1,bfp8_outlier_blocks+bf16_residual,ok
hydr1c_A_25.mtx,auto,23539,0.004928,0.005216,1.05844,1.93445,0.0017189,1,bfp8_blocks+bf16_residual,ok
bcsstm08.mtx,bfp8,1074,0.005376,0.004288,0.797619,2,0.00245223,1,bfp8_blocks+bf16_residual,ok
bcsstm08.mtx,bfp8_outlier,1074,0.00384,0.003872,1.00833,2,0.00245223,1,bfp8_outlier_blocks+bf16_residual,ok
bcsstm08.mtx,auto,1074,0.00464,0.003392,0.731035,2.2514,1.44006e-08,1,dict_u8_lossless,ok
saylr3.mtx,bfp8,3750,0.003872,0.00384,0.991736,1.76667,0.00375382,1,bfp8_blocks+bf16_residual,ok
saylr3.mtx,bfp8_outlier,3750,0.005536,0.00512,0.924856,1.77947,0.00375382,1,bfp8_outlier_blocks+bf16_residual,ok
saylr3.mtx,auto,3750,0.004192,0.003904,0.931298,1.16,5.81417e-08,1,dict_u8_lossless,ok
delf_A_28.mtx,bfp8,15602,0.00416,0.006656,1.6,1.95078,0.0017106,1,bfp8_blocks+bf16_residual,ok
delf_A_28.mtx,bfp8_outlier,15602,0.005984,0.004224,0.705882,1.95385,0.0017106,1,bfp8_outlier_blocks+bf16_residual,ok
delf_A_28.mtx,auto,15602,0.004096,0.004288,1.04688,1.95078,0.0017106,1,bfp8_blocks+bf16_residual,ok
small_A_14.mtx,bfp8,3282,0.004096,0.005504,1.34375,1.92474,0.00300986,1,bfp8_blocks+bf16_residual,ok
small_A_14.mtx,bfp8_outlier,3282,0.004032,0.003936,0.976191,1.92474,0.00300986,1,bfp8_outlier_blocks+bf16_residual,ok
small_A_14.mtx,auto,3282,0.004,0.003968,0.992,1.92474,0.00300986,1,bfp8_blocks+bf16_residual,ok
M10PI_n1_E.mtx,bfp8,528,0.003872,0.003872,1,2,0.00223428,1,bfp8_blocks+bf16_residual,ok
M10PI_n1_E.mtx,bfp8_outlier,528,0.004512,0.006144,1.3617,2,0.00223428,1,bfp8_outlier_blocks+bf16_residual,ok
M10PI_n1_E.mtx,auto,528,0.006368,0.004864,0.763819,2.51515,1.80896e-08,1,dict_u8_lossless,ok
S10PI_n1_E.mtx,bfp8,528,0.003808,0.003808,1,2,0.00223428,1,bfp8_blocks+bf16_residual,ok
S10PI_n1_E.mtx,bfp8_outlier,528,0.003744,0.004224,1.12821,2,0.00223428,1,bfp8_outlier_blocks+bf16_residual,ok
S10PI_n1_E.mtx,auto,528,0.00384,0.003872,1.00833,2.51515,1.80896e-08,1,dict_u8_lossless,ok
extr1b_A_27.mtx,bfp8,9053,0.003904,0.003808,0.97541,1.94411,0.00175867,1,bfp8_blocks+bf16_residual,ok
extr1b_A_27.mtx,bfp8_outlier,9053,0.006016,0.003808,0.632979,1.94941,0.00175867,1,bfp8_outlier_blocks+bf16_residual,ok
extr1b_A_27.mtx,auto,9053,0.003904,0.003776,0.967213,1.94411,0.00175867,1,bfp8_blocks+bf16_residual,ok
mhd4800a.mtx,bfp8,102252,0.005664,0.006656,1.17514,1.21114,0.00410634,1,bfp8_blocks+bf16_residual,ok
mhd4800a.mtx,bfp8_outlier,102252,0.006752,0.006912,1.0237,1.28264,6.75168e-05,1,bfp8_outlier_blocks+bf16_residual,ok
mhd4800a.mtx,auto,102252,0.00688,0.006848,0.995349,1.21114,0.00410634,1,bfp8_blocks+bf16_residual,ok
msc04515.mtx,bfp8,97707,0.00592,0.005696,0.962162,1.2777,0.00669544,1,bfp8_blocks+bf16_residual,fail:1
msc04515.mtx,bfp8_outlier,97707,0.00912,0.007968,0.873684,1.34238,0.00669544,1,bfp8_outlier_blocks+bf16_residual,fail:1
msc04515.mtx,auto,97707,0.005856,0.006048,1.03279,1.2777,0.00669544,1,bfp8_blocks+bf16_residual,fail:1
s2rmt3m1.mtx,bfp8,217681,0.005888,0.005984,1.0163,1.14819,0.0080378,1,bfp8_blocks+bf16_residual,ok
s2rmt3m1.mtx,bfp8_outlier,217681,0.01024,0.008256,0.80625,1.2228,0.00543449,1,bfp8_outlier_blocks+bf16_residual,ok
s2rmt3m1.mtx,auto,217681,0.005888,0.005984,1.0163,1.14819,0.0080378,1,bfp8_blocks+bf16_residual,ok
cavity05.mtx,bfp8,32632,0.007968,0.005952,0.746988,1.37531,0.00491502,1,bfp8_blocks+bf16_residual,ok
cavity05.mtx,bfp8_outlier,32632,0.008064,0.005984,0.742063,1.41894,0.00491502,1,bfp8_outlier_blocks+bf16_residual,ok
cavity05.mtx,auto,32632,0.005952,0.005984,1.00538,1.37531,0.00491502,1,bfp8_blocks+bf16_residual,ok
cavity13.mtx,bfp8,71601,0.005984,0.006048,1.0107,1.39608,0.00631036,1,bfp8_blocks+bf16_residual,ok
cavity13.mtx,bfp8_outlier,71601,0.008096,0.00592,0.731225,1.45083,0.00622536,1,bfp8_outlier_blocks+bf16_residual,ok
cavity13.mtx,auto,71601,0.005984,0.006016,1.00535,1.39608,0.00631036,1,bfp8_blocks+bf16_residual,ok
cavity21.mtx,bfp8,131735,0.006368,0.00832,1.30653,1.38505,0.00785747,1,bfp8_blocks+bf16_residual,ok
cavity21.mtx,bfp8_outlier,131735,0.008352,0.006176,0.739464,1.44055,0.00699117,1,bfp8_outlier_blocks+bf16_residual,ok
cavity21.mtx,auto,131735,0.006208,0.006208,1,1.38505,0.00785747,1,bfp8_blocks+bf16_residual,ok
ex10hs.mtx,bfp8,57308,0.005856,0.006016,1.02732,1.42546,0.0042746,1,bfp8_blocks+bf16_residual,fail:1
ex10hs.mtx,bfp8_outlier,57308,0.008064,0.00592,0.734127,1.4785,0.00230155,1,bfp8_outlier_blocks+bf16_residual,fail:1
ex10hs.mtx,auto,57308,0.007616,0.00608,0.798319,1.42546,0.0042746,1,bfp8_blocks+bf16_residual,fail:1
ex23.mtx,bfp8,42760,0.006656,0.006752,1.01442,1.22717,0.00336941,1,bfp8_blocks+bf16_residual,ok
ex23.mtx,bfp8_outlier,42760,0.00896,0.008448,0.942857,1.29602,0.00215999,1,bfp8_outlier_blocks+bf16_residual,ok
ex23.mtx,auto,42760,0.006656,0.006784,1.01923,1.22717,0.00336941,1,bfp8_blocks+bf16_residual,ok
ex33.mtx,bfp8,22189,0.004832,0.004672,0.966887,1.46374,0.00249496,1,bfp8_blocks+bf16_residual,fail:1
ex33.mtx,bfp8_outlier,22189,0.007808,0.006016,0.770492,1.50917,0.000869985,1,bfp8_outlier_blocks+bf16_residual,fail:1
ex33.mtx,auto,22189,0.004512,0.00464,1.02837,1.46374,0.00249496,1,bfp8_blocks+bf16_residual,fail:1
garon1.mtx,bfp8,84723,0.006592,0.00656,0.995146,1.73278,0.00336136,1,bfp8_blocks+bf16_residual,ok
garon1.mtx,bfp8_outlier,84723,0.0088,0.007232,0.821818,1.75563,0.00313075,1,bfp8_outlier_blocks+bf16_residual,ok
garon1.mtx,auto,84723,0.005856,0.00592,1.01093,1.73278,0.00336136,1,bfp8_blocks+bf16_residual,ok
bayer08.mtx,bfp8,20698,0.00592,0.00592,1,1.60561,0.00248385,1,bfp8_blocks+bf16_residual,ok
bayer08.mtx,bfp8_outlier,20698,0.008032,0.005888,0.733068,1.63963,0.00248385,1,bfp8_outlier_blocks+bf16_residual,ok
bayer08.mtx,auto,20698,0.006976,0.007872,1.12844,1.60561,0.00248385,1,bfp8_blocks+bf16_residual,ok
bcsstk11.mtx,bfp8,34241,0.00592,0.005856,0.989189,1.24123,0.00736479,1,bfp8_blocks+bf16_residual,fail:1
bcsstk11.mtx,bfp8_outlier,34241,0.008416,0.00688,0.81749,1.30618,0.00163284,1,bfp8_outlier_blocks+bf16_residual,fail:1
bcsstk11.mtx,auto,34241,0.005856,0.005856,1,1.24123,0.00736479,1,bfp8_blocks+bf16_residual,fail:1
bcsstk23.mtx,bfp8,45178,0.005408,0.005888,1.08876,1.57681,0.00346446,1,bfp8_blocks+bf16_residual,ok
bcsstk23.mtx,bfp8_outlier,45178,0.006944,0.005888,0.847926,1.61541,0.00148243,1,bfp8_outlier_blocks+bf16_residual,ok
bcsstk23.mtx,auto,45178,0.006656,0.00512,0.769231,1.57681,0.00346446,1,bfp8_blocks+bf16_residual,ok
lnsp3937.mtx,bfp8,25407,0.00592,0.00384,0.648649,1.74102,0.00231939,1,bfp8_blocks+bf16_residual,ok
lnsp3937.mtx,bfp8_outlier,25407,0.006816,0.005024,0.737089,1.76495,0.00231939,1,bfp8_outlier_blocks+bf16_residual,ok
lnsp3937.mtx,auto,25407,0.00384,0.003968,1.03333,1.74102,0.00231939,1,bfp8_blocks+bf16_residual,ok
pores_3.mtx,bfp8,3474,0.003872,0.003936,1.01653,1.47784,0.00403246,1,bfp8_blocks+bf16_residual,ok
pores_3.mtx,bfp8_outlier,3474,0.006944,0.004,0.576037,1.52389,0.00330532,1,bfp8_outlier_blocks+bf16_residual,ok
pores_3.mtx,auto,3474,0.00384,0.003936,1.025,1.47784,0.00403246,1,bfp8_blocks+bf16_residual,ok
rotor1.mtx,bfp8,708,0.004064,0.004064,1,1.59746,0.00210411,1,bfp8_blocks+bf16_residual,ok
rotor1.mtx,bfp8_outlier,708,0.004096,0.004096,1,1.59746,0.00210411,1,bfp8_outlier_blocks+bf16_residual,ok
rotor1.mtx,auto,708,0.007008,0.005632,0.803653,2.9322,6.9222e-08,1,dict_u8_lossless,ok
fpga_dcop_03.mtx,bfp8,5892,0.006496,0.006464,0.995074,2,0.00333834,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_03.mtx,bfp8_outlier,5892,0.004352,0.004448,1.02206,2,0.00333834,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_03.mtx,auto,5892,0.004384,0.004512,1.0292,2,0.00333834,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_11.mtx,bfp8,5892,0.004384,0.004512,1.0292,2,0.00137192,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_11.mtx,bfp8_outlier,5892,0.005856,0.006368,1.08743,2,0.00137192,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_11.mtx,auto,5892,0.006496,0.00688,1.05911,2,0.00137192,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_19.mtx,bfp8,5892,0.005536,0.006464,1.16763,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_19.mtx,bfp8_outlier,5892,0.006048,0.004544,0.751323,2,0.00128155,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_19.mtx,auto,5892,0.004384,0.004416,1.0073,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_27.mtx,bfp8,5892,0.004512,0.004448,0.985816,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_27.mtx,bfp8_outlier,5892,0.004384,0.004416,1.0073,2,0.00128155,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_27.mtx,auto,5892,0.004384,0.004416,1.0073,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_35.mtx,bfp8,5892,0.004384,0.004416,1.0073,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_35.mtx,bfp8_outlier,5892,0.004384,0.00448,1.0219,2,0.00128155,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_35.mtx,auto,5892,0.004448,0.00448,1.00719,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_43.mtx,bfp8,5892,0.006784,0.006752,0.995283,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_43.mtx,bfp8_outlier,5892,0.004384,0.004416,1.0073,2,0.00128155,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_43.mtx,auto,5892,0.006464,0.006784,1.0495,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_51.mtx,bfp8,5892,0.006496,0.006912,1.06404,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
fpga_dcop_51.mtx,bfp8_outlier,5892,0.006272,0.007104,1.13265,2,0.00128155,1,bfp8_outlier_blocks+bf16_residual,ok
fpga_dcop_51.mtx,auto,5892,0.006112,0.005888,0.963351,2,0.00128155,1,bfp8_blocks+bf16_residual,ok
utm3060.mtx,bfp8,42211,0.007424,0.00816,1.09914,1.43209,0.00441917,1,bfp8_blocks+bf16_residual,ok
utm3060.mtx,bfp8_outlier,42211,0.006976,0.005888,0.844037,1.48364,0.00441917,1,bfp8_outlier_blocks+bf16_residual,ok
utm3060.mtx,auto,42211,0.005952,0.005888,0.989247,1.43209,0.00441917,1,bfp8_blocks+bf16_residual,ok
adder_dcop_21.mtx,bfp8,11246,0.005888,0.005984,1.0163,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_21.mtx,bfp8_outlier,11246,0.008064,0.005888,0.730159,1.98568,0.000206609,1,bfp8_outlier_blocks+bf16_residual,ok
adder_dcop_21.mtx,auto,11246,0.00592,0.005888,0.994595,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_29.mtx,bfp8,11246,0.005856,0.005888,1.00546,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_29.mtx,bfp8_outlier,11246,0.008064,0.005856,0.72619,1.98568,5.75817e-05,1,bfp8_outlier_blocks+bf16_residual,ok
adder_dcop_29.mtx,auto,11246,0.005888,0.005888,1,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_37.mtx,bfp8,11246,0.00864,0.006144,0.711111,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_37.mtx,bfp8_outlier,11246,0.007456,0.005888,0.7897,1.98568,5.75817e-05,1,bfp8_outlier_blocks+bf16_residual,ok
adder_dcop_37.mtx,auto,11246,0.00656,0.005888,0.897561,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_50.mtx,bfp8,11246,0.007424,0.008032,1.0819,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
adder_dcop_50.mtx,bfp8_outlier,11246,0.008064,0.005856,0.72619,1.98568,7.03859e-05,1,bfp8_outlier_blocks+bf16_residual,ok
adder_dcop_50.mtx,auto,11246,0.005888,0.006656,1.13043,1.98426,0.000468163,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_07.mtx,bfp8,1544,0.00384,0.003936,1.025,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_07.mtx,bfp8_outlier,1544,0.006016,0.003968,0.659574,1.80311,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_07.mtx,auto,1544,0.003808,0.004064,1.06723,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_15.mtx,bfp8,1544,0.005664,0.00384,0.677966,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_15.mtx,bfp8_outlier,1544,0.00608,0.004,0.657895,1.80311,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_15.mtx,auto,1544,0.00528,0.004192,0.793939,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_23.mtx,bfp8,1544,0.00384,0.004128,1.075,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_23.mtx,bfp8_outlier,1544,0.007456,0.00576,0.772532,1.80311,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_23.mtx,auto,1544,0.00384,0.003968,1.03333,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_31.mtx,bfp8,1544,0.006304,0.005312,0.84264,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_31.mtx,bfp8_outlier,1544,0.006016,0.003904,0.648936,1.80311,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_31.mtx,auto,1544,0.003936,0.004,1.01626,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_39.mtx,bfp8,1544,0.004768,0.005376,1.12752,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_39.mtx,bfp8_outlier,1544,0.00736,0.005664,0.769565,1.80311,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_39.mtx,auto,1544,0.003808,0.003936,1.03361,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_47.mtx,bfp8,1544,0.003872,0.004224,1.09091,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_47.mtx,bfp8_outlier,1544,0.003808,0.003904,1.02521,1.79275,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_47.mtx,auto,1544,0.003808,0.003872,1.01681,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_55.mtx,bfp8,1544,0.003808,0.004,1.05042,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
oscil_dcop_55.mtx,bfp8_outlier,1544,0.003872,0.003904,1.00826,1.79275,0.000575742,1,bfp8_outlier_blocks+bf16_residual,ok
oscil_dcop_55.mtx,auto,1544,0.00384,0.004128,1.075,1.79275,0.000575742,1,bfp8_blocks+bf16_residual,ok
