matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
mhd4800a.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0064,0.0051,2.421875,0.906250,,818016,57472,auto_lossless,original,true,72344,818016,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mhd4800a.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0054,0.0049,2.870370,1.074074,,204504,57472,fp16,fp16,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=inf, max_rel=inf"
mhd4800a.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0058,0.0043,2.672414,1.000000,,204504,57472,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=351.5830, max_rel=294.9662"
mhd4800a.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0070,0.0058,2.214286,0.828571,,116620,57472,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=449.0531, max_rel=604.7553"
mhd4800a.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0092,0.0080,1.684783,0.630435,,124796,57472,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=6.4039, max_rel=604.7553"
mhd4800a.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0081,0.0064,1.913580,0.716049,,65494,57472,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=446.7875, max_rel=337.6783"
mhd4800a.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0085,0.0075,1.823529,0.682353,,818016,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mhd4800a.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0155,0.0102,1.000000,0.374194,,818016,428212,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mimo8x8_system.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0090,0.0077,1.700000,1.000000,,390976,131608,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mimo8x8_system.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0087,0.0080,1.758621,1.034483,,390976,131608,auto_lossless,original,true,19940,390976,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mimo8x8_system.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0093,0.0082,1.645161,0.967742,,97744,131608,fp16,fp16,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=inf, max_rel=inf"
mimo8x8_system.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0090,0.0082,1.700000,1.000000,,97744,131608,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=272289851507736576.0000, max_rel=488281249999999940989812736.0000"
mimo8x8_system.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0097,0.0087,1.577320,0.927835,,81774,131608,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=92501718309273600.0000, max_rel=874946594238281151509029715968.0000"
mimo8x8_system.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0121,0.0101,1.264463,0.743802,,85662,131608,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=2644469743616.0000, max_rel=874946594238281151509029715968.0000"
mimo8x8_system.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0130,0.0124,1.176923,0.692308,,57338,131608,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=128174663431880704.0000, max_rel=873291015624999862540083134464.0000"
mimo8x8_system.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0074,0.0066,2.067568,1.216216,,390976,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mimo8x8_system.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0153,0.0123,1.000000,0.588235,,390976,248728,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
model2.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0084,0.0073,1.535714,1.000000,,60856,17296,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
model2.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0087,0.0069,1.482759,0.965517,,60856,17296,auto_lossless,original,true,1073,60856,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
model2.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0090,0.0074,1.433333,0.933333,,15214,17296,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.4512, max_rel=243.1406"
