matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
b1_ss.mtx,663,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,7,7,15,1,2,16,true,0,120,8,0.0050,0.0044,0.1868,0.0000,0.0121,0.0914,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.341,
b1_ss.mtx,663,dict16_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,dict16,true,7,false,120,88,ok,none,7,7,15,1,2,16,true,7,88,5.86667,0.0058,0.0047,0.1665,0.1309,0.0140,0.0875,0.1455,0.0623,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.018,
b1_ss.mtx,663,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,7,7,15,1,2,16,false,0,30,2,0.0052,0.0044,0.1704,0.0000,0.0118,0.0838,0.0000,0.0489,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.163,
b1_ss.mtx,663,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,7,7,15,1,2,16,false,0,30,2,0.0048,0.0044,0.1692,0.0000,0.0118,0.0854,0.0000,0.0501,,"PASS, max_abs=0.0004, max_rel=0.0006",0.0002,1.475,
b1_ss.mtx,663,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,7,7,15,1,2,16,false,0,19,1.26667,0.0050,0.0038,0.1991,0.0000,0.0182,0.0918,0.0000,0.0717,,"PASS, max_abs=0.0034, max_rel=0.0073",0.0015,1.911,
b1_ss.mtx,663,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,7,7,15,1,2,16,false,0,19,1.26667,0.0054,0.0047,0.1535,0.0000,0.0124,0.0802,0.0000,0.0522,,"PASS, max_abs=0.0034, max_rel=0.0073",0.0015,2.192,
b1_ss.mtx,663,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,fail:1,accuracy_fail,7,7,15,1,2,16,false,0,12,0.8,0.0047,0.0036,0.1580,0.0000,0.0122,0.0868,0.0000,0.0497,,"FAIL, max_abs=0.0350, max_rel=0.0755",0.0156,2.117,
b1_ss.mtx,663,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,7,7,15,1,2,,1,0,120,8,0.0055,0.0047,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.209,
b1_ss.mtx,663,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,7,7,15,0,0,92,true,0,120,8,0.0108,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1320,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.543,
tols1090.mtx,56411,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,1090,1090,3546,137,664,5312,true,0,28368,8,0.0083,0.0076,0.1935,0.0000,0.0132,0.0907,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.131,
tols1090.mtx,56411,original_lb,auto_lossless_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,original,true,2024,false,28368,28368,ok,none,1090,1090,3546,137,664,5312,true,0,28368,8,0.0089,0.0078,0.2039,0.2240,0.0130,0.0884,0.2371,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.369,
tols1090.mtx,56411,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,fail:1,accuracy_fail,1090,1090,3546,137,664,5312,false,0,7092,2,0.0085,0.0066,0.2034,0.0000,0.0117,0.0836,0.0000,0.1131,,"FAIL, max_abs=inf, max_rel=inf",inf,1.775,
tols1090.mtx,56411,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,1090,1090,3546,137,664,5312,false,0,7092,2,0.0080,0.0066,0.1938,0.0000,0.0100,0.0808,0.0000,0.0955,,"PASS, max_abs=4033.4656, max_rel=0.0091",0.0025,1.921,
tols1090.mtx,56411,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,1090,1090,3546,137,664,5312,false,0,4874,1.37451,0.0085,0.0072,0.1984,0.0000,0.0128,0.0861,0.0000,0.1350,,"PASS, max_abs=4465.0155, max_rel=1.8067",0.0028,2.226,
tols1090.mtx,56411,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,1090,1090,3546,137,664,5312,false,0,5146,1.45121,0.0108,0.0098,0.1945,0.0000,0.0112,0.0784,0.0000,0.2181,,"PASS, max_abs=4465.0155, max_rel=1.8067",0.0028,1.920,
tols1090.mtx,56411,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,fail:1,accuracy_fail,1090,1090,3546,137,664,5312,false,0,3101,0.874506,0.0116,0.0106,0.2004,0.0000,0.0112,0.0806,0.0000,0.1456,,"FAIL, max_abs=34051.6360, max_rel=1.8691",0.0211,2.263,
tols1090.mtx,56411,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,1090,1090,3546,137,664,,1,0,28368,8,0.0097,0.0084,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.219,
tols1090.mtx,56411,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,1090,1090,3546,0,0,18548,true,0,28368,8,0.0138,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1520,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.885,
dynamicSoaringProblem_7.mtx,569549,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,3511,3511,37680,449,5908,47264,true,0,301440,8,0.0091,0.0079,0.7536,0.0000,0.0175,0.1224,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.369,
