matrix,status,group,nnz,num_blocks,mat_fill,gspan,real_i8,null_i8,gain_i8,real_i4,null_i4,gain_i4
Pajek/Erdos991/Erdos991.mtx,pattern,Pajek,2834,2247,0.03941,0.0,,,,,,
Pajek/Erdos992/Erdos992.mtx,pattern,Pajek,15030,14038,0.03346,0.0,,,,,,
Pajek/FA/FA.mtx,ok,Pajek,72176,66055,0.03415,7.1,0.000363,0.000283,-0.2806,0.00676,0.005454,-0.2395
Pajek/GD01_b/GD01_b.mtx,pattern,Pajek,37,10,0.11563,0.0,,,,,,
Pajek/GD01_c/GD01_c.mtx,ok,Pajek,135,20,0.21094,1.0,0.001186,0.003613,0.6716,0.021526,0.063275,0.6598
Pajek/GD02_a/GD02_a.mtx,pattern,Pajek,87,18,0.15104,0.0,,,,,,
Pajek/GD02_b/GD02_b.mtx,pattern,Pajek,232,67,0.10821,0.0,,,,,,
Pajek/GD06_Java/GD06_Java.mtx,pattern,Pajek,8032,3652,0.06873,0.0,,,,,,
Pajek/GD06_theory/GD06_theory.mtx,pattern,Pajek,380,203,0.0585,0.0,,,,,,
Pajek/GD95_a/GD95_a.mtx,pattern,Pajek,57,26,0.06851,0.0,,,,,,
Pajek/GD95_b/GD95_b.mtx,pattern,Pajek,96,40,0.075,0.0,,,,,,
Pajek/GD96_d/GD96_d.mtx,pattern,Pajek,229,174,0.04113,0.0,,,,,,
Pajek/GD97_a/GD97_a.mtx,pattern,Pajek,332,182,0.05701,0.0,,,,,,
Pajek/GD97_b/GD97_b.mtx,ok,Pajek,264,52,0.15865,17.05,0.003116,0.004578,0.3193,0.050602,0.08883,0.4304
Pajek/GD97_c/GD97_c.mtx,ok,Pajek,460,360,0.03993,4.087,0.000605,0.000704,0.1408,0.010789,0.011409,0.0543
Pajek/GD95_c/GD95_c.mtx,pattern,Pajek,287,48,0.18685,0.0,,,,,,
Pajek/GD96_a/GD96_a.mtx,ok,Pajek,1677,1453,0.03607,1.0,0.000116,5.1e-05,-1.2727,0.002112,0.00062,-2.4091
Pajek/GD96_b/GD96_b.mtx,pattern,Pajek,193,61,0.09887,0.0,,,,,,
Pajek/GD96_c/GD96_c.mtx,pattern,Pajek,250,114,0.06853,0.0,,,,,,
Pajek/GD98_a/GD98_a.mtx,pattern,Pajek,50,27,0.05787,0.0,,,,,,
Pajek/GD98_b/GD98_b.mtx,pattern,Pajek,207,114,0.05674,0.0,,,,,,
Pajek/GD98_c/GD98_c.mtx,pattern,Pajek,336,232,0.04526,0.0,,,,,,
Pajek/GD99_b/GD99_b.mtx,ok,Pajek,252,85,0.09265,1.0,0.00031,0.000155,-1.0,0.005624,0.005437,-0.0345
Pajek/Kohonen/Kohonen.mtx,pattern,Pajek,12731,10783,0.0369,0.0,,,,,,
Pajek/Lederberg/Lederberg.mtx,ok,Pajek,41601,35016,0.03713,1.0,0.0,0.0,-0.5,3e-06,1.4e-05,0.75
Pajek/ODLIS/ODLIS.mtx,ok,Pajek,18246,14591,0.03908,1.585,5.3e-05,4e-05,-0.3145,0.000962,0.000734,-0.3099
Pajek/Ragusa16/Ragusa16.mtx,ok,Pajek,81,18,0.14062,2.585,0.004181,0.003252,-0.2857,0.075853,0.061525,-0.2329
Pajek/Erdos02/Erdos02.mtx,pattern,Pajek,16944,15126,0.03501,0.0,,,,,,
Pajek/Erdos971/Erdos971.mtx,pattern,Pajek,2628,2075,0.03958,0.0,,,,,,
Pajek/Erdos972/Erdos972.mtx,pattern,Pajek,14170,13207,0.03353,0.0,,,,,,
Pajek/Erdos981/Erdos981.mtx,pattern,Pajek,2762,2193,0.03936,0.0,,,,,,
Pajek/GD99_c/GD99_c.mtx,pattern,Pajek,149,90,0.05174,0.0,,,,,,
Pajek/GlossGT/GlossGT.mtx,pattern,Pajek,122,70,0.05446,0.0,,,,,,
Pajek/HEP-th/HEP-th.mtx,pattern,Pajek,342437,319108,0.03353,0.0,,,,,,
Pajek/Journals/Journals.mtx,ok,Pajek,12068,496,0.76033,14.966,0.014602,0.0214,0.3177,0.177635,0.151035,-0.1761
Pajek/Ragusa18/Ragusa18.mtx,ok,Pajek,64,16,0.125,2.0,0.003543,0.002887,-0.2273,0.064286,0.060119,-0.0693
Pajek/Roget/Roget.mtx,pattern,Pajek,5075,2868,0.0553,0.0,,,,,,
Pajek/Sandi_authors/Sandi_authors.mtx,ok,Pajek,248,149,0.05201,2.807,0.001203,0.001181,-0.0185,0.019444,0.021958,0.1145
Pajek/Sandi_sandi/Sandi_sandi.mtx,pattern,Pajek,613,317,0.06043,0.0,,,,,,
Pajek/Tina_AskCal/Tina_AskCal.mtx,pattern,Pajek,29,6,0.15104,0.0,,,,,,
Pajek/Tina_AskCog/Tina_AskCog.mtx,pattern,Pajek,36,5,0.225,0.0,,,,,,
Pajek/Tina_DisCal/Tina_DisCal.mtx,pattern,Pajek,41,6,0.21354,0.0,,,,,,
Pajek/Tina_DisCog/Tina_DisCog.mtx,pattern,Pajek,48,6,0.25,0.0,,,,,,
Pajek/divorce/divorce.mtx,pattern,Pajek,225,21,0.33482,0.0,,,,,,
Pajek/football/football.mtx,ok,Pajek,118,38,0.09704,3.585,0.00323,0.003247,0.0055,0.04891,0.042454,-0.1521
Pajek/geom/geom.mtx,ok,Pajek,23796,23425,0.03174,6.267,7.8e-05,4.3e-05,-0.7848,0.001228,0.000816,-0.5039
Pajek/yeast/yeast.mtx,pattern,Pajek,13828,8433,0.05124,0.0,,,,,,
Pajek/USAir97/USAir97.mtx,ok,Pajek,4252,1341,0.09909,9.209,0.001946,0.002818,0.3094,0.035302,0.053287,0.3375
Pajek/USpowerGrid/USpowerGrid.mtx,pattern,Pajek,13188,9577,0.04303,0.0,,,,,,
Pajek/WorldCities/WorldCities.mtx,ok,Pajek,7518,951,0.24704,2.322,0.002905,0.003296,0.1189,0.052696,0.058467,0.0987
Pajek/Zewail/Zewail.mtx,ok,Pajek,54233,46027,0.03682,1.0,2e-06,1e-06,-0.8333,2.9e-05,1.8e-05,-0.65
Pothen/commanche_dual/commanche_dual.mtx,pattern,Pothen,31680,14221,0.06962,0.0,,,,,,
Pothen/mesh1e1/mesh1e1.mtx,ok,Pothen,306,55,0.17386,7.544,0.003949,0.005149,0.2331,0.080977,0.088391,0.0839
Pothen/mesh1em1/mesh1em1.mtx,ok,Pothen,306,55,0.17386,7.618,0.005795,0.005992,0.0328,0.118195,0.104936,-0.1264
Pothen/mesh1em6/mesh1em6.mtx,ok,Pothen,306,55,0.17386,12.057,0.004795,0.005304,0.0959,0.085314,0.099476,0.1424
Pajek/SciMet/SciMet.mtx,ok,Pajek,10413,8787,0.03703,1.0,3e-06,2e-06,-0.3333,5.5e-05,2.3e-05,-1.4
Pajek/SmaGri/SmaGri.mtx,ok,Pajek,4919,3518,0.04369,1.0,3e-06,6e-06,0.5,5.8e-05,4.8e-05,-0.2
Pajek/SmallW/SmallW.mtx,pattern,Pajek,994,450,0.06903,0.0,,,,,,
Pajek/Stranke94/Stranke94.mtx,ok,Pajek,90,6,0.46875,5.404,0.003037,0.003084,0.0152,0.05261,0.055556,0.053
Pothen/mesh2e1/mesh2e1.mtx,ok,Pothen,2018,406,0.15533,28.345,0.003766,0.007653,0.5079,0.053897,0.075082,0.2822
Pothen/mesh2em5/mesh2em5.mtx,ok,Pothen,2018,406,0.15533,26.461,0.004099,0.008245,0.5028,0.063327,0.075215,0.1581
Pothen/mesh3e1/mesh3e1.mtx,ok,Pothen,1377,385,0.11177,3.322,0.002668,0.00438,0.3907,0.048414,0.081382,0.4051
Pothen/mesh3em5/mesh3em5.mtx,ok,Pothen,1377,385,0.11177,22.517,0.00018,0.002173,0.9171,0.003264,0.040547,0.9195
Pothen/pwt/pwt.mtx,pattern,Pothen,326107,71157,0.14322,0.0,,,,,,
Pothen/shuttle_eddy/shuttle_eddy.mtx,pattern,Pothen,103599,16167,0.20025,0.0,,,,,,
Pothen/skirt/skirt.mtx,pattern,Pothen,196520,35156,0.17469,0.0,,,,,,
Pothen/sphere2/sphere2.mtx,pattern,Pothen,450,69,0.2038,0.0,,,,,,
Priebel/145bit/145bit.mtx,pattern,Priebel,11315,6256,0.05652,0.0,,,,,,
Priebel/162bit/162bit.mtx,pattern,Priebel,37118,27142,0.04274,0.0,,,,,,
Priebel/176bit/176bit.mtx,pattern,Priebel,82270,59919,0.04291,0.0,,,,,,
Qaplib/lp_nug05/lp_nug05.mtx,pattern,Qaplib,1050,440,0.07457,0.0,,,,,,
Qaplib/lp_nug06/lp_nug06.mtx,pattern,Qaplib,2232,996,0.07003,0.0,,,,,,
Qaplib/lp_nug07/lp_nug07.mtx,pattern,Qaplib,4214,2083,0.06322,0.0,,,,,,
Qaplib/lp_nug08/lp_nug08.mtx,pattern,Qaplib,7296,3870,0.05891,0.0,,,,,,
Qaplib/lp_nug12/lp_nug12.mtx,pattern,Qaplib,38304,22541,0.0531,0.0,,,,,,
Qaplib/lp_nug15/lp_nug15.mtx,pattern,Qaplib,94950,58546,0.05068,0.0,,,,,,
Quaglino/viscoplastic1/viscoplastic1.mtx,ok,Quaglino,61166,14226,0.13436,24.164,0.002485,0.002663,0.0668,0.025277,0.028856,0.124
Quaglino/viscoplastic1/viscoplastic1_C_1.mtx,ok,Quaglino,61166,14226,0.13436,20.464,0.002475,0.005382,0.5401,0.025275,0.053028,0.5234
Quaglino/viscoplastic1/viscoplastic1_C_2.mtx,ok,Quaglino,61166,14226,0.13436,22.918,0.002706,0.005299,0.4894,0.028695,0.07032,0.5919
Nemeth/nemeth15/nemeth15.mtx,ok,Nemeth,539802,27272,0.61854,22.034,0.012693,0.011949,-0.0623,0.135289,0.11958,-0.1314
Nemeth/nemeth16/nemeth16.mtx,ok,Nemeth,587012,27896,0.65759,22.312,0.012332,0.011707,-0.0533,0.130162,0.116212,-0.12
Nemeth/nemeth17/nemeth17.mtx,ok,Nemeth,629620,28830,0.68247,22.584,0.012482,0.011662,-0.0703,0.129118,0.112309,-0.1497
Nemeth/nemeth18/nemeth18.mtx,ok,Nemeth,695234,30637,0.70914,22.806,0.012289,0.011867,-0.0355,0.125984,0.107136,-0.1759
JGD_BIBD/bibd_22_8/bibd_22_8.mtx,pattern,JGD_BIBD,8953560,1084458,0.25801,0.0,,,,,,
JGD_BIBD/bibd_49_3/bibd_49_3.mtx,pattern,JGD_BIBD,55272,15556,0.11103,0.0,,,,,,
JGD_BIBD/bibd_81_2/bibd_81_2.mtx,pattern,JGD_BIBD,3240,810,0.125,0.0,,,,,,
JGD_BIBD/bibd_81_3/bibd_81_3.mtx,pattern,JGD_BIBD,255960,73638,0.10862,0.0,,,,,,
Oberwolfach/spiral/spiral.mtx,ok,Oberwolfach,18228,1846,0.30857,22.311,0.002285,0.010158,0.7751,0.032578,0.096882,0.6637
Oberwolfach/spiral/spiral_B.mtx,pattern,Oberwolfach,1,1,0.03125,0.0,,,,,,
Oberwolfach/spiral/spiral_E.mtx,ok,Oberwolfach,1137732,38448,0.92473,41.622,0.00402,0.007211,0.4425,0.057432,0.040858,-0.4056
Oberwolfach/t2dal/t2dal.mtx,ok,Oberwolfach,37465,6072,0.19282,23.881,0.005851,0.004537,-0.2896,0.089659,0.038294,-1.3413
Quaglino/viscoplastic1/viscoplastic1_C_3.mtx,ok,Quaglino,61166,14226,0.13436,29.562,0.002802,0.004655,0.398,0.029878,0.049161,0.3922
Quaglino/viscoplastic1/viscoplastic1_C_4.mtx,ok,Quaglino,61166,14226,0.13436,36.206,0.002809,0.003518,0.2015,0.029948,0.046101,0.3504
Quaglino/viscoplastic1/viscoplastic1_C_5.mtx,ok,Quaglino,61166,14226,0.13436,42.85,0.00281,0.003347,0.1605,0.029954,0.045826,0.3463
Quaglino/viscoplastic1/viscoplastic1_C_6.mtx,ok,Quaglino,61166,14226,0.13436,49.493,0.00281,0.003321,0.1539,0.029955,0.045798,0.3459
Quaglino/viscoplastic1/viscoplastic1_C_7.mtx,ok,Quaglino,61166,14226,0.13436,56.137,0.00281,0.003318,0.1532,0.029955,0.045796,0.3459
Rajat/rajat01/rajat01.mtx,pattern,Rajat,43250,11936,0.11323,0.0,,,,,,
Rajat/rajat02/rajat02.mtx,pattern,Rajat,11187,3160,0.11063,0.0,,,,,,
Rajat/rajat03/rajat03.mtx,ok,Rajat,32653,15467,0.06597,47.23,0.003117,0.00155,-1.0112,0.056285,0.028845,-0.9513
Rajat/rajat08/rajat08.mtx,pattern,Rajat,83443,39513,0.06599,0.0,,,,,,
Rajat/rajat11/rajat11.mtx,ok,Rajat,665,123,0.16895,23.839,0.004515,0.008365,0.4603,0.056979,0.075272,0.243
Rajat/rajat12/rajat12.mtx,ok,Rajat,12818,3101,0.12917,29.843,0.003701,0.004229,0.1247,0.038475,0.036025,-0.068
Rajat/rajat13/rajat13.mtx,ok,Rajat,48762,11092,0.13738,30.8,0.003101,0.000468,-5.6272,0.02444,0.002885,-7.4711
Rajat/rajat04/rajat04.mtx,ok,Rajat,8725,2435,0.11197,34.071,0.005924,0.003153,-0.8791,0.055808,0.019915,-1.8022
Rajat/rajat05/rajat05.mtx,ok,Rajat,1250,348,0.11225,21.583,0.00478,0.004092,-0.1682,0.046528,0.042397,-0.0974
Rajat/rajat06/rajat06.mtx,pattern,Rajat,46983,22260,0.06596,0.0,,,,,,
Rajat/rajat07/rajat07.mtx,pattern,Rajat,63913,30274,0.06597,0.0,,,,,,
Rommes/M10PI_n/M10PI_n_B.mtx,pattern,Rommes,3,1,0.09375,0.0,,,,,,
Rommes/M10PI_n/M10PI_n_C.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M10PI_n/M10PI_n_E.mtx,ok,Rommes,563,160,0.10996,17.831,0.000769,0.003566,0.7844,0.013466,0.038767,0.6526
Rommes/M10PI_n1/M10PI_n1.mtx,ok,Rommes,1317,352,0.11692,19.675,0.000187,0.000255,0.266,0.00156,0.002638,0.4085
Rommes/M10PI_n1/M10PI_n1_B.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M10PI_n1/M10PI_n1_C.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M10PI_n1/M10PI_n1_E.mtx,ok,Rommes,528,132,0.125,17.873,0.001396,0.003844,0.6367,0.016112,0.036639,0.5603
Rommes/M20PI_n/M20PI_n.mtx,ok,Rommes,2881,751,0.11988,25.186,0.000467,0.000973,0.5196,0.004217,0.008114,0.4802
Nemeth/nemeth07/nemeth07.mtx,ok,Nemeth,394812,22352,0.55198,20.685,0.01011,0.01559,0.3515,0.068526,0.079103,0.1337
Nemeth/nemeth08/nemeth08.mtx,ok,Nemeth,394816,22352,0.55199,20.745,0.010855,0.015873,0.3161,0.076179,0.103757,0.2658
Nemeth/nemeth09/nemeth09.mtx,ok,Nemeth,395506,22353,0.55293,20.866,0.011704,0.016166,0.276,0.085483,0.11702,0.2695
Nemeth/nemeth10/nemeth10.mtx,ok,Nemeth,401448,22539,0.5566,20.962,0.012024,0.016511,0.2718,0.096511,0.114332,0.1559
Rommes/M20PI_n/M20PI_n_B.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M20PI_n/M20PI_n_C.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M20PI_n/M20PI_n_E.mtx,ok,Rommes,1063,285,0.11656,18.831,0.000596,0.003553,0.8322,0.010641,0.032485,0.6724
Rommes/M20PI_n1/M20PI_n1.mtx,ok,Rommes,2547,610,0.13048,20.675,0.000102,0.000138,0.2594,0.000821,0.001595,0.4856
Rommes/M20PI_n1/M20PI_n1_B.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M20PI_n1/M20PI_n1_C.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M20PI_n1/M20PI_n1_E.mtx,ok,Rommes,1028,257,0.125,18.852,0.001277,0.003735,0.6581,0.011005,0.034484,0.6809
Rommes/M40PI_n/M40PI_n.mtx,ok,Rommes,5341,1251,0.13342,26.186,0.000265,0.000641,0.5868,0.002392,0.006804,0.6485
Rajat/rajat14/rajat14.mtx,ok,Rajat,1475,258,0.17866,35.655,0.006099,0.003325,-0.8343,0.058091,0.01399,-3.1523
Rajat/rajat19/rajat19.mtx,ok,Rajat,3699,1271,0.09095,75.291,0.000179,0.002241,0.9201,0.001656,0.008817,0.8121
Rajat/rajat27/rajat27.mtx,ok,Rajat,97353,31013,0.0981,172.249,0.000493,5.9e-05,-7.3314,0.002744,0.000339,-7.1042
Rommes/M10PI_n/M10PI_n.mtx,ok,Rommes,1633,489,0.10436,24.186,0.000752,0.001016,0.2598,0.006825,0.016208,0.5789
Rommes/M40PI_n/M40PI_n_B.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M40PI_n/M40PI_n_C.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M40PI_n/M40PI_n_E.mtx,ok,Rommes,2063,535,0.1205,19.831,0.00051,0.003304,0.8457,0.009231,0.033104,0.7212
Rommes/M40PI_n1/M40PI_n1.mtx,ok,Rommes,5007,1110,0.14096,21.675,5.2e-05,7.3e-05,0.2823,0.000418,0.000655,0.3623
Rommes/M40PI_n1/M40PI_n1_B.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M40PI_n1/M40PI_n1_C.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M40PI_n1/M40PI_n1_E.mtx,ok,Rommes,2028,507,0.125,19.842,0.000929,0.003335,0.7215,0.008349,0.034526,0.7582
Rommes/M80PI_n/M80PI_n.mtx,ok,Rommes,10261,2251,0.14245,27.186,0.000142,0.000293,0.5158,0.001282,0.002944,0.5647
Rommes/M80PI_n1/M80PI_n1_B.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M80PI_n1/M80PI_n1_C.mtx,pattern,Rommes,3,3,0.03125,0.0,,,,,,
Rommes/M80PI_n1/M80PI_n1_E.mtx,ok,Rommes,4028,1007,0.125,20.836,0.001195,0.003674,0.6747,0.006521,0.032956,0.8021
Rommes/S10PI_n/S10PI_n.mtx,ok,Rommes,1633,489,0.10436,24.186,0.000752,0.001016,0.2598,0.006825,0.016208,0.5789
Rommes/S10PI_n/S10PI_n_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S10PI_n/S10PI_n_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S10PI_n/S10PI_n_E.mtx,ok,Rommes,563,160,0.10996,17.831,0.000769,0.003566,0.7844,0.013466,0.038767,0.6526
Rommes/S10PI_n1/S10PI_n1.mtx,ok,Rommes,1317,352,0.11692,19.675,0.000187,0.000255,0.266,0.00156,0.002638,0.4085
Rommes/S10PI_n1/S10PI_n1_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S10PI_n1/S10PI_n1_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S10PI_n1/S10PI_n1_E.mtx,ok,Rommes,528,132,0.125,17.873,0.001396,0.003844,0.6367,0.016112,0.036639,0.5603
Rommes/S20PI_n/S20PI_n.mtx,ok,Rommes,2881,751,0.11988,25.186,0.000467,0.000973,0.5196,0.004217,0.008114,0.4802
Rommes/S20PI_n/S20PI_n_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S20PI_n/S20PI_n_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S20PI_n/S20PI_n_E.mtx,ok,Rommes,1063,285,0.11656,18.831,0.000596,0.003553,0.8322,0.010641,0.032485,0.6724
Rommes/S20PI_n1/S20PI_n1.mtx,ok,Rommes,2547,610,0.13048,20.675,0.000102,0.000138,0.2594,0.000821,0.001595,0.4856
Rommes/S20PI_n1/S20PI_n1_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S20PI_n1/S20PI_n1_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S20PI_n1/S20PI_n1_E.mtx,ok,Rommes,1028,257,0.125,18.852,0.001277,0.003735,0.6581,0.011005,0.034484,0.6809
Rommes/S40PI_n/S40PI_n.mtx,ok,Rommes,5341,1251,0.13342,26.186,0.000265,0.000641,0.5868,0.002392,0.006804,0.6485
Rommes/S40PI_n/S40PI_n_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S40PI_n/S40PI_n_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S40PI_n/S40PI_n_E.mtx,ok,Rommes,2063,535,0.1205,19.831,0.00051,0.003304,0.8457,0.009231,0.033104,0.7212
Rommes/S40PI_n1/S40PI_n1.mtx,ok,Rommes,5007,1110,0.14096,21.675,5.2e-05,7.3e-05,0.2823,0.000418,0.000655,0.3623
Rommes/M80PI_n/M80PI_n_B.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M80PI_n/M80PI_n_C.mtx,pattern,Rommes,3,2,0.04688,0.0,,,,,,
Rommes/M80PI_n/M80PI_n_E.mtx,ok,Rommes,4063,1035,0.12268,20.831,0.000467,0.003205,0.8543,0.008523,0.032791,0.7401
Rommes/M80PI_n1/M80PI_n1.mtx,ok,Rommes,9927,2110,0.14702,22.675,2.6e-05,3.5e-05,0.247,0.000211,0.000409,0.4852
Rommes/S40PI_n1/S40PI_n1_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S40PI_n1/S40PI_n1_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S40PI_n1/S40PI_n1_E.mtx,ok,Rommes,2028,507,0.125,19.842,0.000929,0.003335,0.7215,0.008349,0.034526,0.7582
Rommes/S80PI_n/S80PI_n.mtx,ok,Rommes,10261,2251,0.14245,27.186,0.000142,0.000293,0.5158,0.001282,0.002944,0.5647
Rommes/S80PI_n/S80PI_n_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S80PI_n/S80PI_n_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S80PI_n/S80PI_n_E.mtx,ok,Rommes,4063,1035,0.12268,20.831,0.000467,0.003205,0.8543,0.008523,0.032791,0.7401
Rommes/S80PI_n1/S80PI_n1.mtx,ok,Rommes,9927,2110,0.14702,22.675,2.6e-05,3.5e-05,0.247,0.000211,0.000409,0.4852
Rommes/bips07_1693/bips07_1693_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips07_1693/bips07_1693_C.mtx,ok,Rommes,20,13,0.04808,7.349,0.000735,0.001216,0.3957,0.012535,0.024836,0.4953
Rommes/bips07_1693/bips07_1693_E.mtx,pattern,Rommes,1693,1128,0.0469,0.0,,,,,,
Rommes/bips07_1693/bips07_1693_iv.mtx,pattern,Rommes,1693,809,0.0654,0.0,,,,,,
Rommes/S80PI_n1/S80PI_n1_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S80PI_n1/S80PI_n1_C.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/S80PI_n1/S80PI_n1_E.mtx,ok,Rommes,4028,1007,0.125,20.836,0.001195,0.003674,0.6747,0.006521,0.032956,0.8021
Rommes/bips07_1693/bips07_1693.mtx,ok,Rommes,49044,16578,0.09245,122.391,0.0,0.0,,0.0,0.0,
Rommes/bips07_1998/bips07_1998_iv.mtx,pattern,Rommes,1998,799,0.07814,0.0,,,,,,
Rommes/bips07_2476/bips07_2476.mtx,ok,Rommes,66498,22296,0.0932,96.737,0.0,0.0,0.3223,0.0,0.0,-0.1361
Rommes/bips07_2476/bips07_2476_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips07_2476/bips07_2476_C.mtx,ok,Rommes,20,14,0.04464,7.997,0.000384,0.00111,0.6537,0.005975,0.02224,0.7314
Rommes/bips07_1998/bips07_1998.mtx,ok,Rommes,62198,14536,0.13372,96.737,0.0,0.0,0.6278,0.0,0.0,0.2503
Rommes/bips07_1998/bips07_1998_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips07_1998/bips07_1998_C.mtx,ok,Rommes,20,11,0.05682,7.997,0.000651,0.001673,0.6108,0.01089,0.031739,0.6569
Rommes/bips07_1998/bips07_1998_E.mtx,pattern,Rommes,1998,1166,0.05355,0.0,,,,,,
Rommes/bips98_1142/bips98_1142_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips98_1142/bips98_1142_C.mtx,ok,Rommes,20,11,0.05682,7.349,0.000678,0.001719,0.6057,0.010644,0.034937,0.6954
Rommes/bips98_1142/bips98_1142_E.mtx,pattern,Rommes,1142,712,0.05012,0.0,,,,,,
Rommes/bips98_1142/bips98_1142_iv.mtx,pattern,Rommes,1142,497,0.07181,0.0,,,,,,
Rommes/bips07_3078/bips07_3078_C.mtx,ok,Rommes,20,11,0.05682,7.997,0.000651,0.001673,0.6108,0.01089,0.031739,0.6569
Rommes/bips07_3078/bips07_3078_E.mtx,pattern,Rommes,3078,2039,0.04717,0.0,,,,,,
Rommes/bips07_3078/bips07_3078_iv.mtx,pattern,Rommes,3078,1395,0.06895,0.0,,,,,,
Rommes/bips98_1142/bips98_1142.mtx,ok,Rommes,40983,13945,0.09184,122.391,0.0,0.0,,0.0,0.0,
Rommes/bips07_2476/bips07_2476_E.mtx,pattern,Rommes,2476,1517,0.05101,0.0,,,,,,
Rommes/bips07_2476/bips07_2476_iv.mtx,pattern,Rommes,2476,1010,0.07661,0.0,,,,,,
Rommes/bips07_3078/bips07_3078.mtx,ok,Rommes,75729,18393,0.12866,186.863,0.0,0.0,0.5216,0.0,0.0,0.1317
Rommes/bips07_3078/bips07_3078_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips98_1450/bips98_1450.mtx,ok,Rommes,44678,15201,0.09185,122.391,0.0,0.0,,0.0,0.0,
Rommes/bips98_1450/bips98_1450_B.mtx,pattern,Rommes,4,4,0.03125,0.0,,,,,,
Rommes/bips98_1450/bips98_1450_C.mtx,ok,Rommes,20,13,0.04808,7.349,0.001492,0.00083,-0.7963,0.031396,0.022291,-0.4085
Rommes/bips98_1450/bips98_1450_E.mtx,pattern,Rommes,1450,934,0.04851,0.0,,,,,,
Nemeth/nemeth03/nemeth03.mtx,ok,Nemeth,394808,22352,0.55198,20.57,0.005156,0.008331,0.3812,0.021784,0.022392,0.0272
Nemeth/nemeth04/nemeth04.mtx,ok,Nemeth,394808,22352,0.55198,20.586,0.006016,0.009075,0.337,0.030428,0.031282,0.0273
Nemeth/nemeth05/nemeth05.mtx,ok,Nemeth,394808,22352,0.55198,20.609,0.007344,0.011886,0.3822,0.042217,0.043411,0.0275
Nemeth/nemeth06/nemeth06.mtx,ok,Nemeth,394808,22352,0.55198,20.641,0.008625,0.013492,0.3607,0.056715,0.059138,0.041
Rommes/bips98_606/bips98_606_E.mtx,pattern,Rommes,606,303,0.0625,0.0,,,,,,
Rommes/bips98_606/bips98_606_iv.mtx,pattern,Rommes,606,218,0.08687,0.0,,,,,,
Rommes/descriptor_xingo6u/descriptor_xingo6u.mtx,ok,Rommes,73916,20675,0.11172,146.863,0.0,0.0,0.5222,0.0,0.0,0.0786
Rommes/descriptor_xingo6u/descriptor_xingo6u_B.mtx,pattern,Rommes,1,1,0.03125,0.0,,,,,,
Rommes/mimo46x46_system/mimo46x46_system_C.mtx,pattern,Rommes,46,46,0.03125,0.0,,,,,,
Rommes/mimo46x46_system/mimo46x46_system_E.mtx,pattern,Rommes,1664,1127,0.04614,0.0,,,,,,
Rommes/mimo8x8_system/mimo8x8_system.mtx,ok,Rommes,48872,16451,0.09284,124.696,0.0,0.0,,0.0,0.0,
